Child	Corpus	Role	Train_size	Test_size	Size_ratio	Age	Sent_len	DL	UAS_Accuracy	LAS_Accuracy
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.16540380705969	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	54.8881907226021	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	10	3.7777777777777777	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	54.8881907226021	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.231134109529975	6	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	54.8881907226021	6	4.2	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.231134109529975	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	54.8881907226021	7	2.6666666666666665	1.0	0.8571428571428571
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.362533111562875	7	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.231134109529975	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	2	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	57.00117045524549	10	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.16540380705969	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	8	2.2857142857142856	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	57.00117045524549	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	54.39536746134417	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.16540380705969	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	55.099694038891975	8	2.142857142857143	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	56.001149920942936	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2019	103.14957899950471	57.00117045524549	7	2.3333333333333335	0.8571428571428571	0.8571428571428571
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	3.5	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	12	2.4545454545454546	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	2.0	1.0	0.6666666666666666
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	3.2	0.8333333333333334	0.8333333333333334
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	11	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	1.5	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	2.5	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	2.5	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	3.0	0.75	0.5
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	16	3.0	1.0	0.9375
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.0	1.0	0.75
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.0	1.0	0.75
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	1.6666666666666667	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	8	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	9	1.875	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	1.6666666666666667	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	9	2.625	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	14	2.4615384615384617	1.0	0.9285714285714286
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	1.6666666666666667	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	9	3.375	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	11	3.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	8	2.7142857142857144	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	8	2.4285714285714284	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	14	3.1538461538461537	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	13	2.9166666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.75	1.0	0.8
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	9	1.875	1.0	0.8888888888888888
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	12	2.6363636363636362	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	2.6666666666666665	0.25	0.25
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.1666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	8	2.4285714285714284	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.5	0.8571428571428571	0.8571428571428571
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	3.5	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	9	2.375	0.8888888888888888	0.8888888888888888
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	12	2.8181818181818183	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	8	1.8571428571428572	0.875	0.875
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	8	2.5714285714285716	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	8	2.2857142857142856	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	8	1.7142857142857142	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	3.75	0.0	0.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	14	2.8461538461538463	0.9285714285714286	0.9285714285714286
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	4	1.3333333333333333	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.52641738023368	5	1.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	11	3.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	7	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	7	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	3.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.7142857142857144	0.875	0.875
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	9	2.625	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	9	1.875	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	8	2.2857142857142856	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	10	2.111111111111111	0.9	0.9
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	7	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	15	2.142857142857143	0.9333333333333333	0.9333333333333333
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	7	2.0	1.0	0.8571428571428571
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	15	2.5714285714285716	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	30	3.1379310344827585	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	27	3.076923076923077	0.8518518518518519	0.8518518518518519
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	4	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	2	3.0	1.0	0.5
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	10	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	8	2.857142857142857	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	3.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	7	2.8333333333333335	1.0	0.8571428571428571
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	5	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	9	2.875	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	2	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	6	1.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	10	2.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	8	2.857142857142857	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	10	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	9	2.375	1.0	0.8888888888888888
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	6	2.6	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	8	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	10	2.4444444444444446	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	9	2.375	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	3.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	6	4.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	7	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	9	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	4	1.6666666666666667	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.142857142857143	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	5	3.5	0.8	0.6
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	10	2.2222222222222223	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	3.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	4	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	8	2.5714285714285716	0.875	0.875
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.4285714285714284	0.875	0.875
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	8	2.5714285714285716	1.0	0.75
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	7	2.5	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	7	2.6666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	3.8	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	12	2.5454545454545454	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	1.7142857142857142	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	7	2.1666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	7	3.1666666666666665	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.857142857142857	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.2857142857142856	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	12	1.7272727272727273	0.9166666666666666	0.9166666666666666
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	13	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	6	1.8	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	14	2.4615384615384617	1.0	0.9285714285714286
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	12	2.8181818181818183	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	5	3.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	6	2.2	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.49358303045236	9	2.125	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	7	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	5	3.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.4	0.8333333333333334	0.8333333333333334
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.49358303045236	3	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	2	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	8	2.142857142857143	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	11	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	6	2.4	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.49358303045236	11	1.8	1.0	0.9090909090909091
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	5	2.75	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	9	2.875	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	5	2.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	8	2.142857142857143	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	10	2.4444444444444446	0.8	0.8
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	16	3.1333333333333333	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.16503418961375	8	2.2857142857142856	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	8	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	10	2.3333333333333335	0.9	0.9
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.0336146532783	3	3.0	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	36.23072342347892	4	3.3333333333333335	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.36216349411692	5	2.25	1.0	1.0
Abe	Kuczaj	parent	208259	2025	102.84395061728395	37.49358303045236	7	2.6666666666666665	1.0	1.0
